Transaction_ID,Date,Region,Department,Product_Category,Revenue,Expenses,Profit,Budget_Target,Quarter,Year
TXN10319,2024-11-06,West,Finance,Dairy,223490,171952.43,51537.57,266283.33,Q4,2024
TXN10320,2025-03-12,West,Sales,Dairy,269695,201048.75,68646.25,300214.0,Q1,2025
TXN10321,2024-02-20,North,Supply Chain,Home Care,76410,51720.97,24689.03,84455.23,Q1,2024
TXN10322,2024-09-16,West,Operations,Packaged Foods,120179,92389.93,27789.07,136187.78,Q3,2024
TXN10323,2025-07-20,East,Finance,Beverages,183261,124564.85,58696.15,202826.2,Q3,2025
TXN10324,2024-05-23,North,Finance,Beverages,217401,148275.31,69125.69,240096.16,Q2,2024
TXN10325,2025-02-25,Central,Supply Chain,Dairy,69769,56043.09,13725.91,80812.54,Q1,2025
TXN10326,2025-09-17,North,Sales,Snacks,339400,215994.68,123405.32,379582.57,Q3,2025
TXN10327,2025-07-20,South,Sales,Home Care,203223,131568.35,71654.65,233647.89,Q3,2025
TXN10328,2025-08-19,North,Sales,Home Care,135527,90284.79,45242.21,154432.46,Q3,2025
TXN10329,2024-12-14,Central,Finance,Beverages,103339,70992.89,32346.11,116734.5,Q4,2024
TXN10330,2024-01-19,North,Sales,Personal Care,78567,39906.47,38660.53,86657.82,Q1,2024
TXN10331,2025-12-17,North,Operations,Personal Care,424614,219905.13,204708.87,471247.34,Q4,2025
TXN10332,2025-01-11,South,Marketing,Packaged Foods,136664,101608.77,35055.23,160845.99,Q1,2025
TXN10333,2024-12-31,North,Finance,Home Care,252538,179958.39,72579.61,285523.08,Q4,2024
TXN10334,2024-01-09,South,Marketing,Packaged Foods,60696,47431.48,13264.52,65896.45,Q1,2024
TXN10335,2024-11-16,West,Sales,Personal Care,379185,235417.56,143767.44,425253.11,Q4,2024
TXN10336,2025-04-22,North,Operations,Dairy,165930,127373.15,38556.85,181553.57,Q2,2025
TXN10337,2025-06-27,Central,Sales,Personal Care,150460,89283.47,61176.53,172377.51,Q2,2025
TXN10338,2025-02-01,South,Marketing,Personal Care,109953,67806.28,42146.72,128528.61,Q1,2025
TXN10339,2025-06-12,Central,Marketing,Beverages,114593,71571.26,43021.74,136520.36,Q2,2025
TXN10340,2024-11-25,West,Marketing,Packaged Foods,466598,305399.78,161198.22,526776.91,Q4,2024
TXN10341,2025-07-11,West,Marketing,Dairy,269338,215535.03,53802.97,302497.14,Q3,2025
TXN10342,2024-01-26,South,Operations,Packaged Foods,167105,113752.63,53352.37,200222.3,Q1,2024
TXN10343,2024-11-15,Central,Marketing,Home Care,326584,200550.12,126033.88,382612.86,Q4,2024
TXN10344,2025-09-17,North,Sales,Dairy,126397,101500.11,24896.89,144535.75,Q3,2025
TXN10345,2025-04-12,East,Sales,Dairy,231802,174558.77,57243.23,254455.74,Q2,2025
TXN10346,2025-11-30,South,Finance,Dairy,248598,206302.56,42295.44,282908.08,Q4,2025
TXN10347,2024-05-12,West,Sales,Personal Care,278061,156044.47,122016.53,317798.62,Q2,2024
TXN10348,2024-11-04,West,Supply Chain,Dairy,400230,302806.23,97423.77,473830.35,Q4,2024
TXN10349,2024-01-03,Central,Sales,Packaged Foods,113785,74520.08,39264.92,128884.31,Q1,2024
TXN10350,2025-04-22,Central,Marketing,Personal Care,55830,35631.58,20198.42,64313.74,Q2,2025
TXN10351,2025-05-27,West,Sales,Home Care,275953,204658.88,71294.12,307912.9,Q2,2025
TXN10352,2025-04-25,Central,Sales,Snacks,156666,103230.22,53435.78,186256.44,Q2,2025
TXN10353,2025-12-22,North,Sales,Personal Care,441895,227344.28,214550.72,504013.28,Q4,2025
TXN10354,2024-02-26,South,Supply Chain,Snacks,151455,93809.1,57645.9,163129.29,Q1,2024
TXN10355,2025-11-11,East,Operations,Home Care,95942,65228.68,30713.32,113653.27,Q4,2025
TXN10356,2025-01-14,East,Supply Chain,Beverages,181943,110431.87,71511.13,216600.13,Q1,2025
TXN10357,2024-09-30,Central,Operations,Packaged Foods,104573,70770.27,33802.73,114968.2,Q3,2024
TXN10358,2024-05-23,Central,Marketing,Personal Care,205779,129084.31,76694.69,220298.77,Q2,2024
TXN10359,2025-07-11,West,Sales,Home Care,97750,59898.39,37851.61,105361.62,Q3,2025
TXN10360,2025-02-20,North,Finance,Snacks,52049,31501.79,20547.21,61893.4,Q1,2025
TXN10361,2024-12-06,South,Supply Chain,Snacks,413499,252036.43,161462.57,462526.06,Q4,2024
TXN10362,2024-07-14,Central,Marketing,Dairy,154870,115404.73,39465.27,174124.27,Q3,2024
TXN10363,2024-02-10,East,Sales,Snacks,146360,96725.83,49634.17,174722.29,Q1,2024
TXN10364,2025-10-08,West,Operations,Dairy,188478,147101.39,41376.61,208096.07,Q4,2025
TXN10365,2024-01-26,West,Operations,Dairy,199144,160376.19,38767.81,222255.07,Q1,2024
TXN10366,2025-06-09,South,Marketing,Personal Care,122418,70791.35,51626.65,128683.07,Q2,2025
TXN10367,2025-02-28,West,Sales,Snacks,146435,99460.47,46974.53,168031.02,Q1,2025
TXN10368,2024-09-28,South,Supply Chain,Packaged Foods,283866,186028.47,97837.53,312998.94,Q3,2024
TXN10369,2024-06-08,East,Sales,Beverages,77279,49016.47,28262.53,87979.77,Q2,2024
TXN10370,2025-01-04,North,Supply Chain,Beverages,168927,124669.32,44257.68,185570.55,Q1,2025
TXN10371,2025-02-28,Central,Finance,Beverages,166470,117458.43,49011.57,190738.96,Q1,2025
TXN10372,2025-03-08,East,Marketing,Dairy,56559,42260.39,14298.61,63717.48,Q1,2025
TXN10373,2025-07-16,West,Sales,Packaged Foods,226579,157681.06,68897.94,238691.11,Q3,2025
TXN10374,2024-01-08,South,Marketing,Dairy,172198,144109.92,28088.08,196996.6,Q1,2024
TXN10375,2024-05-30,East,Marketing,Beverages,226224,159521.01,66702.99,266836.03,Q2,2024
TXN10376,2025-12-21,West,Marketing,Packaged Foods,523740,416547.67,107192.33,580000.88,Q4,2025
TXN10377,2024-11-11,Central,Operations,Packaged Foods,102225,75566.4,26658.6,120205.78,Q4,2024
TXN10378,2025-05-21,South,Operations,Snacks,173176,97327.41,75848.59,205865.34,Q2,2025
TXN10379,2025-06-01,Central,Finance,Personal Care,40398,20630.13,19767.87,45136.27,Q2,2025
TXN10380,2024-04-11,North,Marketing,Packaged Foods,98202,68808.27,29393.73,108914.77,Q2,2024
TXN10381,2025-12-31,South,Marketing,Personal Care,175447,113872.48,61574.52,191882.26,Q4,2025
TXN10382,2025-01-18,East,Operations,Home Care,124751,86008.08,38742.92,131198.56,Q1,2025
TXN10383,2024-06-15,West,Sales,Personal Care,196178,121066.0,75112.0,224283.62,Q2,2024
TXN10384,2025-05-11,North,Marketing,Snacks,129436,89847.99,39588.01,150589.87,Q2,2025
TXN10385,2025-11-08,South,Finance,Home Care,167478,123216.32,44261.68,190319.09,Q4,2025
TXN10386,2024-01-22,North,Sales,Home Care,208773,143210.86,65562.14,237134.1,Q1,2024
TXN10387,2024-05-26,East,Finance,Dairy,208081,164845.59,43235.41,247940.74,Q2,2024
TXN10388,2025-12-07,South,Marketing,Home Care,292311,200403.01,91907.99,337366.67,Q4,2025
TXN10389,2025-10-21,South,Sales,Dairy,174388,132586.82,41801.18,196612.34,Q4,2025
TXN10390,2024-01-08,South,Finance,Personal Care,184730,104385.57,80344.43,221504.79,Q1,2024
TXN10391,2024-08-07,South,Finance,Dairy,178023,128662.64,49360.36,194785.31,Q3,2024
TXN10392,2024-11-29,East,Marketing,Snacks,193573,118614.6,74958.4,229942.7,Q4,2024
TXN10393,2024-01-29,South,Operations,Personal Care,95879,50870.04,45008.96,109834.64,Q1,2024
TXN10394,2025-10-19,North,Sales,Dairy,235092,198318.46,36773.54,263973.39,Q4,2025
TXN10395,2025-08-25,South,Finance,Snacks,268279,174995.11,93283.89,307068.24,Q3,2025
TXN10396,2024-02-01,West,Supply Chain,Dairy,95232,71957.79,23274.21,107800.76,Q1,2024
TXN10397,2025-10-07,North,Marketing,Dairy,127155,89517.93,37637.07,143004.29,Q4,2025
TXN10398,2024-07-07,South,Operations,Packaged Foods,87017,61892.98,25124.02,104049.79,Q3,2024
TXN10399,2024-04-01,West,Supply Chain,Home Care,77687,53787.19,23899.81,85795.52,Q2,2024
TXN10400,2024-03-22,North,Marketing,Dairy,113355,87166.55,26188.45,120370.31,Q1,2024
TXN10401,2024-06-06,East,Supply Chain,Personal Care,169173,90966.45,78206.55,197085.35,Q2,2024
TXN10402,2024-11-17,South,Sales,Personal Care,426798,235763.79,191034.21,480530.19,Q4,2024
TXN10403,2025-04-19,West,Operations,Snacks,240224,137519.95,102704.05,263294.02,Q2,2025
TXN10404,2024-02-22,Central,Sales,Snacks,38094,22157.6,15936.4,42870.28,Q1,2024
TXN10405,2024-10-28,South,Operations,Snacks,178709,112048.73,66660.27,192903.48,Q4,2024
TXN10406,2025-02-18,West,Finance,Beverages,102058,67885.78,34172.22,108176.36,Q1,2025
TXN10407,2024-05-02,North,Supply Chain,Snacks,146394,85434.16,60959.84,172822.05,Q2,2024
TXN10408,2025-11-18,North,Operations,Home Care,465968,311278.95,154689.05,538145.65,Q4,2025
TXN10409,2024-04-29,South,Supply Chain,Dairy,81885,62702.43,19182.57,93043.42,Q2,2024
TXN10410,2025-11-26,South,Supply Chain,Packaged Foods,180912,123809.37,57102.63,190657.37,Q4,2025
TXN10411,2024-08-12,West,Marketing,Beverages,92960,57118.68,35841.32,99670.64,Q3,2024
TXN10412,2025-11-26,West,Finance,Packaged Foods,206277,164773.55,41503.45,230455.18,Q4,2025
TXN10413,2025-04-02,West,Operations,Packaged Foods,227992,180229.8,47762.2,269901.35,Q2,2025
TXN10414,2024-10-04,West,Marketing,Packaged Foods,97635,75935.17,21699.83,117010.84,Q4,2024
TXN10415,2024-07-02,Central,Sales,Snacks,145346,97867.13,47478.87,158149.3,Q3,2024
TXN10416,2024-08-23,Central,Operations,Personal Care,78985,40402.28,38582.72,92873.04,Q3,2024
TXN10417,2024-04-27,East,Sales,Dairy,223271,162119.94,61151.06,251992.94,Q2,2024
TXN10418,2025-11-21,West,Finance,Personal Care,491998,300055.18,191942.82,570481.18,Q4,2025
TXN10419,2025-02-08,North,Marketing,Packaged Foods,238535,188221.3,50313.7,257150.71,Q1,2025
TXN10420,2024-12-01,South,Sales,Personal Care,248792,128741.79,120050.21,272378.29,Q4,2024
TXN10421,2025-09-16,East,Operations,Home Care,59964,40832.74,19131.26,64733.75,Q3,2025
TXN10422,2025-10-29,Central,Sales,Beverages,239169,156955.41,82213.59,268845.23,Q4,2025
TXN10423,2025-01-18,West,Supply Chain,Personal Care,133347,80743.25,52603.75,149819.27,Q1,2025
TXN10424,2024-11-11,South,Operations,Home Care,412804,284873.1,127930.9,452179.37,Q4,2024
TXN10425,2024-06-19,East,Marketing,Personal Care,144581,87462.98,57118.02,152706.73,Q2,2024
TXN10426,2025-01-11,South,Marketing,Packaged Foods,178925,142721.97,36203.03,198634.23,Q1,2025
TXN10427,2025-06-04,West,Supply Chain,Snacks,170684,107400.03,63283.97,189561.77,Q2,2025
TXN10428,2024-12-03,West,Sales,Home Care,405052,281287.23,123764.77,481660.95,Q4,2024
TXN10429,2024-04-26,West,Marketing,Packaged Foods,309040,242272.02,66767.98,333740.36,Q2,2024
TXN10430,2025-07-17,North,Sales,Beverages,112794,80137.09,32656.91,133702.88,Q3,2025
TXN10431,2024-08-29,West,Marketing,Snacks,281407,183551.44,97855.56,304778.52,Q3,2024
TXN10432,2024-02-16,West,Operations,Personal Care,232487,128922.37,103564.63,248627.46,Q1,2024
TXN10433,2024-06-09,East,Sales,Dairy,47825,38273.86,9551.14,56640.73,Q2,2024
TXN10434,2024-03-10,Central,Operations,Home Care,112016,75210.35,36805.65,132698.04,Q1,2024
TXN10435,2025-09-01,West,Supply Chain,Dairy,227908,193322.42,34585.58,253421.76,Q3,2025
TXN10436,2024-09-02,East,Finance,Beverages,176190,130382.47,45807.53,187323.32,Q3,2024
TXN10437,2025-05-30,West,Supply Chain,Beverages,139968,103855.59,36112.41,159346.75,Q2,2025
TXN10438,2024-11-11,South,Supply Chain,Dairy,211532,169397.14,42134.86,238140.69,Q4,2024
TXN10439,2025-03-26,West,Finance,Beverages,259143,158849.25,100293.75,291991.55,Q1,2025
TXN10440,2024-07-07,West,Operations,Home Care,212461,140021.42,72439.58,223262.07,Q3,2024
TXN10441,2024-07-14,South,Marketing,Personal Care,75142,47119.76,28022.24,82208.63,Q3,2024
TXN10442,2024-08-26,South,Marketing,Personal Care,107882,68624.26,39257.74,128755.87,Q3,2024
TXN10443,2025-05-17,Central,Marketing,Personal Care,93717,53350.77,40366.23,100550.27,Q2,2025
TXN10444,2025-01-16,South,Operations,Snacks,159410,105669.36,53740.64,169672.7,Q1,2025
TXN10445,2025-08-12,Central,Operations,Dairy,124312,94904.31,29407.69,134630.27,Q3,2025
TXN10446,2025-03-24,Central,Sales,Dairy,86819,70400.8,16418.2,97173.46,Q1,2025
TXN10447,2024-09-22,South,Finance,Beverages,250423,175108.37,75314.63,276458.76,Q3,2024
TXN10448,2025-05-30,South,Sales,Beverages,185572,113604.18,71967.82,200189.59,Q2,2025
TXN10449,2024-10-24,Central,Sales,Dairy,65601,49156.71,16444.29,76480.6,Q4,2024
TXN10450,2025-09-23,North,Finance,Dairy,291241,213521.13,77719.87,330665.37,Q3,2025
TXN10451,2024-12-27,Central,Marketing,Snacks,268111,150942.15,117168.85,313431.89,Q4,2024
TXN10452,2024-03-06,North,Sales,Dairy,242964,196304.54,46659.46,290245.75,Q1,2024
TXN10453,2025-01-08,South,Sales,Dairy,133522,94517.53,39004.47,141711.68,Q1,2025
TXN10454,2024-10-27,Central,Marketing,Dairy,217489,160494.03,56994.97,257860.68,Q4,2024
TXN10455,2024-04-06,North,Finance,Snacks,261806,162645.35,99160.65,284240.93,Q2,2024
TXN10456,2025-10-20,South,Operations,Beverages,192458,135369.85,57088.15,206513.05,Q4,2025
TXN10457,2024-05-04,West,Operations,Snacks,133009,75534.45,57474.55,141272.25,Q2,2024
TXN10458,2024-09-07,North,Operations,Beverages,214328,130687.46,83640.54,239375.33,Q3,2024
TXN10459,2025-06-01,Central,Supply Chain,Dairy,82125,64267.79,17857.21,88019.58,Q2,2025
TXN10460,2025-02-02,North,Supply Chain,Packaged Foods,217789,166741.05,51047.95,238044.33,Q1,2025
TXN10461,2025-10-19,Central,Sales,Beverages,132067,79406.53,52660.47,143916.95,Q4,2025
TXN10462,2025-03-12,West,Supply Chain,Beverages,173111,122998.6,50112.4,198681.89,Q1,2025
TXN10463,2025-09-29,East,Finance,Packaged Foods,70823,53913.08,16909.92,83686.49,Q3,2025
TXN10464,2025-03-11,East,Sales,Home Care,147212,93145.4,54066.6,166698.66,Q1,2025
TXN10465,2024-04-16,Central,Supply Chain,Packaged Foods,86417,62301.18,24115.82,101857.6,Q2,2024
TXN10466,2024-10-14,West,Finance,Snacks,106098,69039.82,37058.18,116295.35,Q4,2024
TXN10467,2024-11-12,North,Supply Chain,Home Care,262191,169596.71,92594.29,293028.22,Q4,2024
TXN10468,2025-12-06,South,Marketing,Packaged Foods,425026,311437.77,113588.23,503141.44,Q4,2025
TXN10469,2024-09-25,North,Sales,Snacks,105004,65898.14,39105.86,117467.44,Q3,2024
TXN10470,2025-06-26,South,Operations,Home Care,97156,72621.28,24534.72,105104.05,Q2,2025
TXN10471,2025-08-03,Central,Supply Chain,Packaged Foods,110243,76119.9,34123.1,120343.35,Q3,2025
TXN10472,2025-08-03,West,Operations,Dairy,353243,262396.85,90846.15,417501.95,Q3,2025
TXN10473,2025-03-11,North,Supply Chain,Packaged Foods,281415,188665.09,92749.91,304854.93,Q1,2025
TXN10474,2024-03-20,South,Marketing,Dairy,156818,123337.89,33480.11,165489.78,Q1,2024
TXN10475,2025-03-12,Central,Operations,Dairy,156399,115174.36,41224.64,165106.41,Q1,2025
TXN10476,2025-11-21,North,Marketing,Snacks,264224,166605.3,97618.7,290218.17,Q4,2025
TXN10477,2024-12-10,West,Operations,Snacks,451183,260917.64,190265.36,503955.27,Q4,2024
TXN10478,2024-01-07,East,Sales,Home Care,121954,85905.97,36048.03,143195.75,Q1,2024
TXN10479,2025-05-05,East,Sales,Personal Care,216927,123954.09,92972.91,241742.92,Q2,2025
TXN10480,2024-02-15,West,Operations,Beverages,187105,112390.45,74714.55,205205.95,Q1,2024
TXN10481,2024-11-16,West,Finance,Snacks,520013,332030.09,187982.91,560419.08,Q4,2024
TXN10482,2025-04-17,Central,Finance,Home Care,196768,136802.23,59965.77,216089.21,Q2,2025
TXN10483,2024-10-26,North,Finance,Home Care,303221,220161.99,83059.01,361099.01,Q4,2024
TXN10484,2025-05-11,Central,Sales,Beverages,121994,74332.56,47661.44,143920.02,Q2,2025
TXN10485,2024-08-18,Central,Supply Chain,Packaged Foods,175664,126756.29,48907.71,186817.54,Q3,2024
TXN10486,2025-11-02,East,Sales,Personal Care,329788,190829.05,138958.95,361717.25,Q4,2025
TXN10487,2024-12-14,South,Finance,Beverages,408827,300460.42,108366.58,445878.32,Q4,2024
TXN10488,2024-05-23,Central,Operations,Home Care,59559,36004.94,23554.06,69663.41,Q2,2024
TXN10489,2024-01-17,West,Supply Chain,Personal Care,114194,59130.77,55063.23,136375.25,Q1,2024
TXN10490,2025-11-20,South,Finance,Personal Care,154119,87909.78,66209.22,174578.98,Q4,2025
TXN10491,2024-08-31,West,Operations,Beverages,208182,152133.67,56048.33,225524.79,Q3,2024
TXN10492,2024-10-09,South,Sales,Dairy,159211,134734.08,24476.92,178058.38,Q4,2024
TXN10493,2024-09-06,Central,Supply Chain,Packaged Foods,177491,120411.09,57079.91,206811.95,Q3,2024
TXN10494,2025-01-23,East,Operations,Dairy,56648,43671.91,12976.09,63228.54,Q1,2025
TXN10495,2024-08-27,East,Supply Chain,Dairy,201568,168461.51,33106.49,224599.65,Q3,2024
TXN10496,2024-02-22,Central,Sales,Packaged Foods,88606,63751.5,24854.5,102326.15,Q1,2024
TXN10497,2025-05-10,South,Supply Chain,Beverages,252103,168467.31,83635.69,276639.06,Q2,2025
TXN10498,2025-05-06,West,Sales,Personal Care,200111,112238.61,87872.39,218147.71,Q2,2025
TXN10499,2024-12-07,North,Operations,Personal Care,344679,207086.68,137592.32,395590.66,Q4,2024
TXN10500,2024-10-30,Central,Sales,Dairy,235002,197510.32,37491.68,261386.25,Q4,2024
TXN10501,2025-07-20,West,Operations,Beverages,366942,228217.0,138725.0,436600.73,Q3,2025
TXN10502,2024-11-26,West,Sales,Snacks,391130,237294.68,153835.32,418843.97,Q4,2024
TXN10503,2025-06-30,Central,Operations,Snacks,185384,111369.99,74014.01,196852.52,Q2,2025
TXN10504,2024-10-18,Central,Marketing,Dairy,260396,194664.05,65731.95,312401.97,Q4,2024
TXN10505,2024-06-14,East,Sales,Snacks,58654,39254.6,19399.4,70361.22,Q2,2024
TXN10506,2025-08-05,West,Finance,Home Care,370505,249456.45,121048.55,417108.56,Q3,2025
TXN10507,2025-12-22,North,Finance,Beverages,312540,215144.28,97395.72,361996.76,Q4,2025
TXN10508,2025-03-17,Central,Sales,Home Care,157288,101852.91,55435.09,184667.29,Q1,2025
TXN10509,2025-01-21,Central,Supply Chain,Snacks,99443,55825.46,43617.54,116233.15,Q1,2025
TXN10510,2024-12-20,Central,Supply Chain,Packaged Foods,296062,231888.62,64173.38,346142.67,Q4,2024
TXN10511,2025-08-28,South,Supply Chain,Packaged Foods,176437,133190.23,43246.77,210712.63,Q3,2025
TXN10512,2025-11-18,West,Finance,Snacks,337007,201354.66,135652.34,369999.57,Q4,2025
TXN10513,2025-01-19,West,Sales,Packaged Foods,162082,124797.51,37284.49,182353.27,Q1,2025
TXN10514,2025-11-28,Central,Marketing,Packaged Foods,176914,132665.83,44248.17,186480.32,Q4,2025
TXN10515,2025-01-07,North,Marketing,Dairy,190667,142581.9,48085.1,209501.62,Q1,2025
TXN10516,2025-09-24,West,Marketing,Home Care,239957,173987.8,65969.2,256507.15,Q3,2025
TXN10517,2024-11-15,North,Finance,Beverages,419616,295468.69,124147.31,456158.94,Q4,2024
TXN10518,2024-05-24,North,Sales,Packaged Foods,272376,190167.3,82208.7,319654.38,Q2,2024
TXN10519,2024-04-02,South,Sales,Personal Care,127915,72680.72,55234.28,137891.99,Q2,2024
TXN10520,2025-12-29,West,Operations,Dairy,286525,207079.37,79445.63,340159.45,Q4,2025
TXN10521,2024-11-16,South,Sales,Packaged Foods,317104,212226.31,104877.69,378335.3,Q4,2024
TXN10522,2024-10-03,North,Sales,Beverages,138865,90974.57,47890.43,149149.43,Q4,2024
TXN10523,2024-02-17,Central,Finance,Beverages,64164,39000.01,25163.99,70959.57,Q1,2024
TXN10524,2024-06-09,West,Sales,Personal Care,90989,57203.98,33785.02,107316.4,Q2,2024
TXN10525,2024-04-27,West,Operations,Snacks,182425,108560.69,73864.31,208673.86,Q2,2024
TXN10526,2024-12-17,North,Sales,Packaged Foods,386870,281697.02,105172.98,454472.68,Q4,2024
TXN10527,2024-03-29,West,Operations,Dairy,255902,188913.47,66988.53,306472.44,Q1,2024
TXN10528,2024-05-06,East,Supply Chain,Beverages,129438,87547.92,41890.08,144047.34,Q2,2024
TXN10529,2024-07-13,South,Supply Chain,Dairy,190180,161512.62,28667.38,215935.52,Q3,2024
TXN10530,2025-10-03,North,Sales,Dairy,409738,320502.47,89235.53,435740.69,Q4,2025
TXN10531,2025-04-14,East,Sales,Packaged Foods,59914,42921.6,16992.4,68950.52,Q2,2025
TXN10532,2025-07-20,South,Finance,Dairy,218117,172138.01,45978.99,250392.98,Q3,2025
TXN10533,2025-08-16,West,Finance,Beverages,129806,87942.12,41863.88,145963.15,Q3,2025
TXN10534,2024-10-24,Central,Finance,Home Care,202892,129430.03,73461.97,222188.98,Q4,2024
TXN10535,2024-03-22,Central,Finance,Snacks,200900,115682.92,85217.08,211401.01,Q1,2024
TXN10536,2024-12-05,East,Supply Chain,Packaged Foods,88117,62613.86,25503.14,97835.29,Q4,2024
TXN10537,2024-03-20,South,Marketing,Personal Care,146436,86257.31,60178.69,167857.07,Q1,2024
TXN10538,2024-01-19,North,Supply Chain,Beverages,97864,68379.93,29484.07,108450.29,Q1,2024
TXN10539,2024-02-02,South,Supply Chain,Packaged Foods,151130,109499.52,41630.48,164475.58,Q1,2024
TXN10540,2024-03-21,South,Operations,Personal Care,162676,88616.78,74059.22,190255.69,Q1,2024
TXN10541,2025-06-03,West,Sales,Personal Care,106247,59773.87,46473.13,119560.09,Q2,2025
TXN10542,2024-12-18,Central,Finance,Snacks,260616,159108.67,101507.33,295560.41,Q4,2024
TXN10543,2025-10-09,East,Operations,Home Care,76568,52521.7,24046.3,85251.78,Q4,2025
TXN10544,2024-01-14,South,Marketing,Personal Care,154901,95772.85,59128.15,165104.44,Q1,2024
TXN10545,2025-07-09,South,Operations,Personal Care,204796,110556.4,94239.6,244570.69,Q3,2025
TXN10546,2025-12-25,West,Operations,Dairy,174914,138714.79,36199.21,188510.31,Q4,2025
TXN10547,2025-03-04,East,Supply Chain,Home Care,224394,153780.5,70613.5,260727.55,Q1,2025
TXN10548,2025-01-01,South,Marketing,Dairy,219979,171507.3,48471.7,260963.61,Q1,2025
TXN10549,2025-09-22,East,Finance,Dairy,268036,190138.98,77897.02,314768.72,Q3,2025
TXN10550,2024-03-03,North,Marketing,Packaged Foods,181720,135326.37,46393.63,207646.01,Q1,2024
TXN10551,2025-08-10,North,Supply Chain,Home Care,290251,192969.2,97281.8,321156.07,Q3,2025
TXN10552,2025-01-08,East,Finance,Home Care,121263,80296.83,40966.17,130949.33,Q1,2025
TXN10553,2024-06-04,North,Marketing,Personal Care,180260,95719.17,84540.83,190773.64,Q2,2024
TXN10554,2024-12-12,West,Finance,Snacks,358878,245352.19,113525.81,396802.53,Q4,2024
TXN10555,2025-02-25,South,Operations,Packaged Foods,63624,44228.83,19395.17,70322.27,Q1,2025
TXN10556,2025-06-13,South,Operations,Packaged Foods,72823,52585.09,20237.91,81686.65,Q2,2025
TXN10557,2025-05-22,West,Operations,Snacks,295432,201411.7,94020.3,330509.37,Q2,2025
TXN10558,2024-07-24,West,Operations,Packaged Foods,94523,66327.53,28195.47,112060.56,Q3,2024
TXN10559,2024-04-26,North,Supply Chain,Dairy,256231,202966.06,53264.94,295993.7,Q2,2024
TXN10560,2025-09-14,North,Operations,Snacks,357536,233056.57,124479.43,409529.78,Q3,2025
TXN10561,2024-11-06,Central,Supply Chain,Beverages,325758,225707.31,100050.69,382417.38,Q4,2024
TXN10562,2025-05-20,Central,Operations,Home Care,176703,126564.19,50138.81,204377.48,Q2,2025
TXN10563,2024-10-15,Central,Operations,Dairy,227577,187598.9,39978.1,268892.61,Q4,2024
TXN10564,2025-02-13,East,Supply Chain,Personal Care,112817,67600.69,45216.31,122932.64,Q1,2025
TXN10565,2025-01-08,West,Supply Chain,Packaged Foods,218566,169658.77,48907.23,249038.66,Q1,2025
TXN10566,2025-08-21,North,Marketing,Beverages,339996,253869.63,86126.37,406016.49,Q3,2025
TXN10567,2025-08-20,West,Finance,Packaged Foods,264013,186875.63,77137.37,297290.12,Q3,2025
TXN10568,2024-12-30,North,Finance,Home Care,204712,126126.78,78585.22,243369.33,Q4,2024
TXN10569,2025-05-11,Central,Marketing,Beverages,176442,120828.18,55613.82,190609.88,Q2,2025
TXN10570,2025-12-25,West,Operations,Packaged Foods,377050,275527.14,101522.86,436260.68,Q4,2025
TXN10571,2025-07-19,East,Sales,Snacks,83679,50108.05,33570.95,92063.7,Q3,2025
TXN10572,2025-07-25,East,Marketing,Snacks,174113,107080.91,67032.09,197323.12,Q3,2025
TXN10573,2024-12-30,South,Supply Chain,Home Care,248992,176542.42,72449.58,266395.15,Q4,2024
TXN10574,2025-04-24,Central,Marketing,Personal Care,48982,25072.79,23909.21,55605.14,Q2,2025
TXN10575,2025-11-22,North,Operations,Personal Care,366910,226881.45,140028.55,417164.93,Q4,2025
TXN10576,2025-01-13,Central,Sales,Beverages,93779,63231.81,30547.19,107676.96,Q1,2025
TXN10577,2025-07-07,North,Supply Chain,Dairy,261816,190339.53,71476.47,309013.96,Q3,2025
TXN10578,2025-11-10,East,Operations,Dairy,211495,162920.26,48574.74,235487.73,Q4,2025
TXN10579,2024-11-22,East,Marketing,Dairy,329545,241266.63,88278.37,361596.97,Q4,2024
TXN10580,2025-03-28,Central,Operations,Beverages,75393,51015.21,24377.79,82313.07,Q1,2025
TXN10581,2025-03-25,Central,Supply Chain,Snacks,104260,58993.01,45266.99,118752.17,Q1,2025
TXN10582,2024-10-05,East,Supply Chain,Personal Care,165966,96680.87,69285.13,188472.98,Q4,2024
TXN10583,2024-06-12,Central,Finance,Beverages,66210,48315.73,17894.27,77244.33,Q2,2024
TXN10584,2025-01-08,South,Finance,Packaged Foods,58085,43304.89,14780.11,65105.91,Q1,2025
TXN10585,2024-05-16,East,Finance,Home Care,107268,79285.67,27982.33,122602.15,Q2,2024
TXN10586,2024-09-08,West,Supply Chain,Beverages,278439,191386.54,87052.46,305104.93,Q3,2024
TXN10587,2024-07-30,Central,Sales,Beverages,111673,81214.66,30458.34,125956.01,Q3,2024
TXN10588,2025-11-08,South,Marketing,Personal Care,93957,54376.33,39580.67,101422.7,Q4,2025
TXN10589,2025-11-05,East,Finance,Personal Care,118500,65019.67,53480.33,135533.85,Q4,2025
TXN10590,2024-12-06,North,Supply Chain,Snacks,174753,106439.21,68313.79,201836.31,Q4,2024
TXN10591,2025-11-20,South,Operations,Personal Care,221180,130569.15,90610.85,252752.84,Q4,2025
TXN10592,2024-01-04,South,Sales,Snacks,213015,134608.51,78406.49,238179.49,Q1,2024
TXN10593,2025-03-02,East,Marketing,Personal Care,101945,62860.22,39084.78,120549.36,Q1,2025
